CustomerID,Country,num_transactions,Amount,Recency
14046.0,United Kingdom,14.0,154.99,283.0
14047.0,United Kingdom,34.0,1290.01,8.0
14048.0,United Kingdom,88.0,375.13,276.0
14050.0,United Kingdom,54.0,746.36,31.0
14052.0,United Kingdom,56.0,225.36,19.0
14053.0,United Kingdom,4.0,260.25,123.0
14054.0,United Kingdom,6.0,92.46,64.0
14055.0,United Kingdom,10.0,725.6400000000001,105.0
14059.0,United Kingdom,8.0,183.6,266.0
14064.0,United Kingdom,82.0,1188.32,28.0
14066.0,United Kingdom,7.0,152.55,266.0
14067.0,United Kingdom,52.0,374.7,63.0
14068.0,United Kingdom,24.0,265.85,319.0
14071.0,United Kingdom,333.0,1307.41,3.0
14073.0,United Kingdom,14.0,139.54,20.0
14075.0,United Kingdom,43.0,942.26,4.0
14076.0,United Kingdom,46.0,122.47,128.0
14077.0,United Kingdom,42.0,499.41999999999996,40.0
14078.0,United Kingdom,65.0,1049.37,101.0
14079.0,United Kingdom,12.0,375.1,124.0
14080.0,United Kingdom,4.0,45.599999999999994,32.0
14081.0,United Kingdom,156.0,904.67,266.0
14082.0,United Kingdom,29.0,182.25,364.0
14083.0,United Kingdom,181.0,1018.43,3.0
14085.0,United Kingdom,451.0,4435.79,1.0
14087.0,United Kingdom,70.0,181.67,2.0
14089.0,United Kingdom,14.0,161.0,56.0
14090.0,United Kingdom,1.0,76.32000000000001,324.0
14092.0,United Kingdom,217.0,4063.1,7.0
14093.0,United Kingdom,105.0,442.85,11.0
14098.0,United Kingdom,21.0,147.35,36.0
14099.0,United Kingdom,252.0,3092.9700000000003,15.0
14100.0,United Kingdom,26.0,194.9,137.0
14102.0,United Kingdom,84.0,1314.73,4.0
14104.0,United Kingdom,21.0,216.20999999999998,154.0
14105.0,United Kingdom,76.0,1260.33,84.0
14107.0,United Kingdom,124.0,2688.48,51.0
14108.0,United Kingdom,35.0,594.16,30.0
14109.0,United Kingdom,14.0,80.2,22.0
14111.0,United Kingdom,11.0,688.6,13.0
14112.0,United Kingdom,173.0,2774.17,22.0
14113.0,United Kingdom,40.0,1377.92,3.0
14114.0,United Kingdom,15.0,386.53,273.0
14116.0,United Kingdom,72.0,1382.74,19.0
14117.0,United Kingdom,3.0,90.0,143.0
14119.0,United Kingdom,1.0,-19.9,353.0
14121.0,United Kingdom,161.0,2740.3,3.0
14124.0,United Kingdom,5.0,419.58000000000004,83.0
14125.0,United Kingdom,167.0,2740.43,10.0
14126.0,United Kingdom,16.0,643.6300000000001,7.0
14127.0,United Kingdom,44.0,709.71,122.0
14128.0,United Kingdom,46.0,637.5,60.0
14129.0,United Kingdom,52.0,1123.8600000000001,1.0
14130.0,United Kingdom,67.0,483.86,318.0
14132.0,United Kingdom,201.0,3580.13,1.0
14133.0,United Kingdom,30.0,590.3399999999999,129.0
14138.0,United Kingdom,47.0,982.3800000000001,1.0
14139.0,United Kingdom,26.0,415.82,45.0
14140.0,United Kingdom,67.0,920.05,3.0
14141.0,United Kingdom,46.0,879.0300000000001,2.0
14142.0,United Kingdom,22.0,311.81,372.0
14143.0,United Kingdom,7.0,115.8,133.0
14145.0,United Kingdom,12.0,3148.2,46.0
14146.0,United Kingdom,245.0,2949.57,8.0
14147.0,United Kingdom,6.0,468.4,48.0
14148.0,United Kingdom,3.0,157.2,233.0
14149.0,United Kingdom,40.0,259.43,212.0
14150.0,United Kingdom,26.0,658.64,35.0
14152.0,United Kingdom,50.0,611.09,74.0
14154.0,United Kingdom,52.0,1345.62,238.0
14155.0,United Kingdom,6.0,118.75,265.0
14157.0,United Kingdom,49.0,400.43,19.0
14158.0,United Kingdom,41.0,507.66,39.0
14161.0,United Kingdom,108.0,1110.52,215.0
14162.0,United Kingdom,25.0,289.36,173.0
14163.0,United Kingdom,52.0,2445.91,86.0
14164.0,United Kingdom,29.0,1631.77,70.0
14165.0,United Kingdom,25.0,122.53999999999999,275.0
14167.0,United Kingdom,52.0,574.84,38.0
14171.0,United Kingdom,58.0,363.79,97.0
14173.0,United Kingdom,29.0,450.84,10.0
14174.0,United Kingdom,26.0,134.46,32.0
14175.0,United Kingdom,164.0,3108.06,50.0
14176.0,United Kingdom,32.0,574.0,296.0
14177.0,United Kingdom,43.0,554.46,84.0
14178.0,United Kingdom,327.0,1620.93,8.0
14179.0,United Kingdom,165.0,719.78,40.0
14180.0,United Kingdom,248.0,4640.77,10.0
14184.0,United Kingdom,24.0,452.89,66.0
14185.0,United Kingdom,3.0,197.65,330.0
14188.0,United Kingdom,71.0,2018.91,8.0
14189.0,United Kingdom,277.0,4604.31,1.0
14191.0,United Kingdom,263.0,4660.01,1.0
14193.0,United Kingdom,42.0,853.39,67.0
14195.0,United Kingdom,8.0,962.7,201.0
14196.0,United Kingdom,6.0,335.52,106.0
14198.0,United Kingdom,44.0,663.5,3.0
14199.0,United Kingdom,2.0,185.39999999999998,217.0
14201.0,United Kingdom,39.0,688.04,59.0
14204.0,United Kingdom,44.0,161.03,1.0
14205.0,United Kingdom,39.0,218.78,10.0
14206.0,United Kingdom,21.0,308.26,238.0
14208.0,United Kingdom,10.0,151.74,94.0
14209.0,United Kingdom,88.0,2067.13,10.0
14210.0,United Kingdom,103.0,1900.89,90.0
14211.0,United Kingdom,118.0,2208.3,52.0
14212.0,United Kingdom,9.0,1070.48,89.0
14213.0,United Kingdom,5.0,-1192.2,371.0
14214.0,United Kingdom,70.0,1000.23,30.0
14215.0,United Kingdom,109.0,1777.92,11.0
14216.0,United Kingdom,59.0,1839.3,2.0
14217.0,United Kingdom,107.0,1925.3600000000001,1.0
14218.0,United Kingdom,12.0,169.48000000000002,42.0
14219.0,United Kingdom,7.0,89.94,3.0
14220.0,United Kingdom,21.0,632.4,246.0
14221.0,United Kingdom,194.0,3427.85,41.0
14222.0,United Kingdom,41.0,683.17,176.0
14223.0,United Kingdom,61.0,975.23,91.0
14224.0,United Kingdom,118.0,1050.12,109.0
14226.0,United Kingdom,73.0,2201.64,28.0
14227.0,United Kingdom,183.0,3315.71,25.0
14229.0,United Kingdom,43.0,1450.6,51.0
14231.0,United Kingdom,54.0,822.0600000000001,178.0
14232.0,United Kingdom,118.0,2043.93,31.0
14233.0,United Kingdom,36.0,1447.51,43.0
14234.0,United Kingdom,159.0,775.46,21.0
14235.0,United Kingdom,80.0,3093.86,9.0
14236.0,United Kingdom,15.0,490.86,80.0
14237.0,United Kingdom,9.0,161.0,372.0
14238.0,United Kingdom,8.0,146.85,325.0
14239.0,United Kingdom,116.0,2323.5,42.0
14240.0,United Kingdom,42.0,890.34,29.0
14241.0,United Kingdom,10.0,213.70000000000002,183.0
14242.0,United Kingdom,16.0,280.55,234.0
14243.0,United Kingdom,148.0,2535.88,8.0
14245.0,United Kingdom,112.0,1677.48,175.0
14246.0,United Kingdom,75.0,1474.06,110.0
14247.0,United Kingdom,20.0,136.76999999999998,277.0
14248.0,United Kingdom,8.0,302.58,317.0
14250.0,United Kingdom,111.0,1904.05,6.0
14251.0,United Kingdom,78.0,2879.7000000000003,1.0
14256.0,United Kingdom,54.0,935.0600000000001,253.0
14257.0,United Kingdom,107.0,3087.27,50.0
14259.0,United Kingdom,5.0,120.0,141.0
14261.0,United Kingdom,52.0,1163.45,50.0
14262.0,United Kingdom,143.0,2618.23,7.0
14264.0,United Kingdom,19.0,319.47,154.0
14265.0,Unspecified,31.0,530.18,108.0
14267.0,United Kingdom,66.0,1279.09,150.0
14270.0,United Kingdom,29.0,492.65000000000003,331.0
14271.0,United Kingdom,10.0,112.32,225.0
14272.0,United Kingdom,33.0,437.96,73.0
14273.0,United Kingdom,29.0,559.97,50.0
14276.0,United Kingdom,75.0,1019.39,87.0
14277.0,France,228.0,3957.0,14.0
14280.0,United Kingdom,8.0,134.04,196.0
14282.0,United Kingdom,156.0,3729.34,2.0
14284.0,United Kingdom,34.0,578.45,30.0
14285.0,United Kingdom,27.0,1910.01,20.0
14286.0,United Kingdom,285.0,4595.81,23.0
14287.0,United Kingdom,11.0,151.23000000000002,7.0
14288.0,United Kingdom,17.0,413.85,211.0
14289.0,United Kingdom,47.0,911.26,8.0
14290.0,United Kingdom,103.0,2307.4500000000003,10.0
14291.0,United Kingdom,238.0,3873.3,1.0
14293.0,United Kingdom,61.0,1046.56,2.0
14295.0,United Kingdom,7.0,154.70000000000002,39.0
14297.0,United Kingdom,64.0,1284.06,17.0
14299.0,United Kingdom,162.0,2855.35,7.0
14300.0,United Kingdom,3.0,43.2,18.0
14301.0,United Kingdom,16.0,632.04,107.0
14304.0,United Kingdom,27.0,197.1,222.0
14305.0,United Kingdom,110.0,1803.76,70.0
14306.0,United Kingdom,35.0,2083.42,50.0
14307.0,United Kingdom,180.0,2995.72,88.0
14309.0,United Kingdom,123.0,2319.68,7.0
14311.0,United Kingdom,27.0,229.71,224.0
14312.0,United Kingdom,87.0,1611.59,46.0
14314.0,United Kingdom,8.0,120.0,106.0
14315.0,United Kingdom,104.0,2456.98,20.0
14317.0,United Kingdom,24.0,508.58000000000004,64.0
14320.0,United Kingdom,42.0,343.11,206.0
14321.0,United Kingdom,123.0,1530.75,10.0
14323.0,United Kingdom,41.0,574.26,114.0
14326.0,United Kingdom,9.0,166.85,234.0
14327.0,United Kingdom,12.0,311.65,162.0
14331.0,United Kingdom,28.0,462.65999999999997,123.0
14332.0,United Kingdom,26.0,866.31,22.0
14333.0,United Kingdom,19.0,351.45,63.0
14334.0,United Kingdom,163.0,2539.46,16.0
14335.0,Germany,63.0,468.26,15.0
14336.0,United Kingdom,90.0,1614.91,16.0
14338.0,United Kingdom,34.0,554.22,157.0
14339.0,United Kingdom,18.0,289.90999999999997,234.0
14340.0,United Kingdom,6.0,134.7,218.0
14341.0,United Kingdom,130.0,2166.38,44.0
14342.0,United Kingdom,24.0,607.71,20.0
14344.0,United Kingdom,71.0,889.9300000000001,126.0
14345.0,United Kingdom,6.0,108.97999999999999,38.0
14346.0,United Kingdom,60.0,1021.58,120.0
14348.0,United Kingdom,18.0,409.57,259.0
14349.0,United Kingdom,31.0,133.5,9.0
14350.0,United Kingdom,21.0,258.7,270.0
14351.0,United Kingdom,1.0,51.0,164.0
14352.0,United Kingdom,47.0,1078.96,156.0
14353.0,United Kingdom,6.0,90.6,214.0
14354.0,United Kingdom,9.0,163.62,5.0
14355.0,United Kingdom,11.0,174.4,365.0
14356.0,United Kingdom,38.0,666.9399999999999,59.0
14357.0,United Kingdom,41.0,225.77,42.0
14359.0,United Kingdom,58.0,882.58,18.0
14360.0,United Kingdom,118.0,2128.23,31.0
14362.0,United Kingdom,41.0,161.2,21.0
14364.0,United Kingdom,69.0,3717.35,108.0
14368.0,United Kingdom,8.0,155.0,319.0
14371.0,United Kingdom,4.0,100.5,294.0
14373.0,United Kingdom,4.0,76.55,357.0
14375.0,United Kingdom,75.0,257.68,184.0
14377.0,United Kingdom,11.0,617.05,190.0
14379.0,United Kingdom,46.0,348.1,43.0
14381.0,United Kingdom,56.0,202.68,51.0
14382.0,United Kingdom,131.0,626.0699999999999,25.0
14383.0,United Kingdom,59.0,1247.69,37.0
14385.0,United Kingdom,14.0,202.11,8.0
14386.0,United Kingdom,7.0,142.4,296.0
14387.0,United Kingdom,140.0,1770.56,32.0
14388.0,United Kingdom,191.0,3172.04,8.0
14389.0,United Kingdom,62.0,999.72,8.0
14390.0,United Kingdom,291.0,4592.47,9.0
14393.0,United Kingdom,5.0,67.95,217.0
14395.0,United Kingdom,353.0,3471.91,1.0
14396.0,United Kingdom,73.0,487.99,64.0
14397.0,United Kingdom,95.0,2556.68,0.0
14400.0,United Kingdom,26.0,559.7,140.0
14401.0,United Kingdom,183.0,4039.98,3.0
14403.0,United Kingdom,26.0,1426.31,129.0
14404.0,United Kingdom,104.0,1434.72,33.0
14406.0,United Kingdom,8.0,156.75,118.0
14407.0,United Kingdom,76.0,2111.08,106.0
14408.0,United Kingdom,107.0,2606.53,10.0
14409.0,United Kingdom,55.0,1908.25,70.0
14410.0,United Kingdom,287.0,576.3,15.0
14411.0,United Kingdom,14.0,1063.0,310.0
14412.0,United Kingdom,45.0,761.3299999999999,34.0
14413.0,United Kingdom,23.0,122.7,361.0
14414.0,United Kingdom,98.0,1485.1299999999999,91.0
14416.0,United Kingdom,14.0,490.22,21.0
14418.0,United Kingdom,124.0,1937.25,3.0
14419.0,United Kingdom,206.0,1058.06,10.0
14420.0,United Kingdom,30.0,385.87,84.0
14421.0,United Kingdom,27.0,813.11,56.0
14422.0,United Kingdom,222.0,4263.64,0.0
14423.0,United Kingdom,3.0,265.2,217.0
14424.0,United Kingdom,1.0,322.08,17.0
14426.0,United Kingdom,264.0,3918.9,18.0
14427.0,United Kingdom,17.0,363.34000000000003,49.0
14428.0,United Kingdom,148.0,1230.14,6.0
14431.0,United Kingdom,22.0,397.76,298.0
14432.0,United Kingdom,382.0,2255.51,9.0
14434.0,United Kingdom,12.0,1372.8,21.0
14436.0,United Kingdom,9.0,89.06,98.0
14437.0,United Kingdom,6.0,-43.400000000000006,142.0
14438.0,United Kingdom,9.0,131.9,305.0
14439.0,Greece,32.0,2661.24,319.0
14440.0,United Kingdom,55.0,2357.6800000000003,7.0
14441.0,United Kingdom,59.0,1545.14,0.0
14442.0,Channel Islands,68.0,1544.62,1.0
14443.0,United Kingdom,98.0,1400.88,53.0
14446.0,United Kingdom,293.0,1039.58,0.0
14447.0,United Kingdom,70.0,1163.23,18.0
14448.0,United Kingdom,20.0,375.35,8.0
14449.0,United Kingdom,258.0,907.1,18.0
14450.0,United Kingdom,40.0,483.25,180.0
14451.0,United Kingdom,109.0,662.59,59.0
14452.0,United Kingdom,62.0,264.44,10.0
14453.0,United Kingdom,22.0,119.93,189.0
14456.0,United Kingdom,977.0,3047.63,4.0
14457.0,United Kingdom,4.0,113.64,310.0
14459.0,United Kingdom,37.0,1837.92,154.0
14460.0,United Kingdom,17.0,383.34,109.0
14461.0,United Kingdom,180.0,2103.06,147.0
14462.0,United Kingdom,246.0,1965.9,63.0
14463.0,United Kingdom,6.0,529.62,97.0
14465.0,United Kingdom,130.0,1058.6200000000001,246.0
14466.0,United Kingdom,72.0,2272.4,28.0
14467.0,United Kingdom,90.0,598.76,17.0
14470.0,United Kingdom,43.0,461.19,11.0
14472.0,United Kingdom,281.0,1936.84,103.0
14473.0,United Kingdom,7.0,234.34000000000003,73.0
14474.0,United Kingdom,30.0,537.71,42.0
14475.0,United Kingdom,47.0,799.82,71.0
14476.0,United Kingdom,19.0,215.7,256.0
14477.0,United Kingdom,11.0,1307.81,19.0
14479.0,United Kingdom,18.0,316.25,253.0
14480.0,United Kingdom,13.0,279.05,10.0
14481.0,United Kingdom,30.0,636.51,164.0
14482.0,United Kingdom,144.0,2068.15,17.0
14483.0,United Kingdom,10.0,129.2,149.0
14484.0,United Kingdom,14.0,321.92,49.0
14485.0,United Kingdom,47.0,165.75,38.0
14487.0,United Kingdom,145.0,1183.58,26.0
14488.0,United Kingdom,49.0,1047.43,50.0
14489.0,United Kingdom,30.0,463.38,206.0
14491.0,United Kingdom,17.0,340.93,174.0
14493.0,United Kingdom,123.0,2362.84,6.0
14494.0,United Kingdom,7.0,139.56,25.0
14495.0,United Kingdom,6.0,123.8,50.0
14496.0,United Kingdom,19.0,538.8100000000001,311.0
14497.0,United Kingdom,31.0,457.47,300.0
14498.0,United Kingdom,193.0,1957.32,42.0
14499.0,United Kingdom,194.0,815.32,25.0
14500.0,United Kingdom,7.0,356.85,87.0
14501.0,United Kingdom,12.0,190.31,63.0
14502.0,United Kingdom,631.0,2351.02,19.0
14503.0,United Kingdom,164.0,3543.26,2.0
14504.0,United Kingdom,107.0,673.26,46.0
14506.0,United Kingdom,316.0,2012.17,16.0
14507.0,United Kingdom,98.0,1368.18,23.0
14508.0,United Kingdom,57.0,276.42,21.0
14511.0,United Kingdom,71.0,1267.4099999999999,10.0
14512.0,United Kingdom,23.0,275.28,187.0
14513.0,United Kingdom,18.0,438.49,100.0
14514.0,United Kingdom,73.0,1055.35,60.0
14515.0,United Kingdom,101.0,2102.09,17.0
14517.0,United Kingdom,18.0,330.45,32.0
14518.0,United Kingdom,16.0,174.37,63.0
14520.0,United Kingdom,4.0,270.6,1.0
14522.0,United Kingdom,17.0,974.54,23.0
14523.0,United Kingdom,12.0,241.09,107.0
14524.0,United Kingdom,203.0,1867.68,31.0
14525.0,United Kingdom,298.0,4221.37,8.0
14528.0,United Kingdom,18.0,364.21999999999997,36.0
14529.0,United Kingdom,229.0,620.04,59.0
14530.0,United Kingdom,216.0,2925.91,25.0
14532.0,United Kingdom,64.0,932.85,235.0
14533.0,United Kingdom,65.0,1812.6200000000001,24.0
14534.0,United Kingdom,558.0,4075.35,2.0
14535.0,United Kingdom,333.0,2841.09,58.0
14536.0,United Kingdom,19.0,171.8,259.0
14537.0,United Kingdom,10.0,355.56,57.0
14538.0,United Kingdom,19.0,388.25,64.0
14539.0,United Kingdom,32.0,537.48,15.0
14540.0,United Kingdom,76.0,996.26,9.0
14541.0,United Kingdom,111.0,1461.65,58.0
14542.0,United Kingdom,5.0,103.25,185.0
14543.0,United Kingdom,107.0,2916.17,3.0
14544.0,United Kingdom,114.0,2024.45,23.0
14546.0,United Kingdom,417.0,2487.02,3.0
14547.0,United Kingdom,367.0,3986.7400000000002,3.0
14548.0,United Kingdom,4.0,652.8,150.0
14549.0,United Kingdom,56.0,289.24,310.0
14550.0,United Kingdom,48.0,765.62,10.0
14551.0,United Kingdom,10.0,186.23,17.0
14552.0,United Kingdom,58.0,165.07,151.0
14553.0,United Kingdom,113.0,859.27,18.0
14554.0,United Kingdom,216.0,2381.04,9.0
14555.0,United Kingdom,21.0,324.14,56.0
14557.0,United Kingdom,32.0,0.0,63.0
14560.0,United Kingdom,76.0,2174.18,6.0
14561.0,United Kingdom,69.0,1080.76,75.0
14565.0,United Kingdom,129.0,3073.77,95.0
14566.0,Channel Islands,4.0,1432.0,110.0
14567.0,United Kingdom,34.0,1524.46,34.0
14569.0,United Kingdom,12.0,227.39,0.0
14570.0,United Kingdom,29.0,218.06,280.0
14572.0,United Kingdom,273.0,2803.69,2.0
14573.0,United Kingdom,241.0,1603.72,179.0
14576.0,United Kingdom,1.0,35.400000000000006,371.0
14577.0,United Kingdom,123.0,859.71,12.0
14578.0,United Kingdom,24.0,168.63,2.0
14581.0,United Kingdom,17.0,138.6,16.0
14582.0,United Kingdom,6.0,114.11,40.0
14583.0,United Kingdom,330.0,1052.55,5.0
14584.0,United Kingdom,101.0,1029.26,168.0
14585.0,United Kingdom,29.0,157.05,49.0
14586.0,United Kingdom,27.0,134.16,226.0
14587.0,United Kingdom,384.0,1598.24,18.0
14589.0,United Kingdom,3.0,39.75,371.0
14591.0,United Kingdom,197.0,1447.14,14.0
14592.0,United Kingdom,164.0,570.46,34.0
14593.0,United Kingdom,152.0,617.99,21.0
14594.0,United Kingdom,53.0,379.83,6.0
14595.0,United Kingdom,102.0,1740.6,19.0
14597.0,United Kingdom,55.0,883.15,10.0
14598.0,United Kingdom,50.0,221.97,43.0
14600.0,United Kingdom,25.0,393.33000000000004,305.0
14601.0,United Kingdom,7.0,213.96,10.0
14603.0,United Kingdom,2.0,660.0,274.0
14608.0,United Kingdom,20.0,1785.15,3.0
14609.0,United Kingdom,4.0,601.56,71.0
14616.0,United Kingdom,3.0,406.08000000000004,242.0
14618.0,United Kingdom,17.0,538.59,8.0
14619.0,United Kingdom,22.0,379.51,238.0
14620.0,United Kingdom,30.0,393.28000000000003,203.0
14621.0,United Kingdom,96.0,1765.76,0.0
14622.0,United Kingdom,21.0,320.58000000000004,184.0
14623.0,United Kingdom,135.0,869.35,31.0
14624.0,United Kingdom,13.0,225.85,56.0
14625.0,United Kingdom,57.0,848.48,184.0
14626.0,United Kingdom,126.0,2757.07,8.0
14627.0,United Kingdom,5.0,-21.85,311.0
14628.0,United Kingdom,24.0,671.96,90.0
14629.0,United Kingdom,153.0,939.21,3.0
14631.0,United Kingdom,41.0,1006.98,50.0
14632.0,United Kingdom,8.0,114.56,262.0
14633.0,United Kingdom,20.0,344.90000000000003,265.0
14636.0,United Kingdom,28.0,609.85,35.0
14638.0,United Kingdom,16.0,443.6,50.0
14639.0,United Kingdom,175.0,2952.34,51.0
14640.0,United Kingdom,113.0,2042.15,15.0
14641.0,United Kingdom,7.0,110.46,21.0
14642.0,United Kingdom,2.0,96.12,58.0
14643.0,United Kingdom,34.0,668.61,169.0
14644.0,United Kingdom,29.0,780.46,8.0
14645.0,United Kingdom,30.0,597.09,156.0
14647.0,United Kingdom,30.0,243.22,200.0
14649.0,United Kingdom,199.0,1417.29,4.0
14651.0,United Kingdom,102.0,654.6,66.0
14652.0,United Kingdom,29.0,114.18,76.0
14653.0,United Kingdom,237.0,1947.55,0.0
14655.0,United Kingdom,50.0,1930.15,3.0
14656.0,United Kingdom,80.0,291.05,168.0
14657.0,United Kingdom,127.0,838.27,17.0
14658.0,United Kingdom,29.0,247.15,4.0
14659.0,United Kingdom,259.0,2456.53,8.0
14660.0,United Kingdom,30.0,285.74,86.0
14661.0,United Kingdom,4.0,107.95,26.0
14662.0,United Kingdom,168.0,771.17,28.0
14664.0,United Kingdom,99.0,637.89,19.0
14665.0,United Kingdom,117.0,1258.38,60.0
14666.0,United Kingdom,14.0,195.25,23.0
14669.0,United Kingdom,170.0,1269.99,241.0
14670.0,United Kingdom,132.0,411.53,279.0
14672.0,United Kingdom,61.0,765.55,234.0
14673.0,United Kingdom,74.0,1736.4,2.0
14675.0,United Kingdom,102.0,604.75,15.0
14676.0,United Kingdom,44.0,2543.2400000000002,30.0
14679.0,United Kingdom,1.0,-2.55,371.0
14681.0,United Kingdom,7.0,498.95,70.0
14682.0,United Kingdom,2.0,52.0,187.0
14684.0,United Kingdom,421.0,1236.28,25.0
14687.0,United Kingdom,15.0,628.38,106.0
14689.0,United Kingdom,13.0,112.8,208.0
14690.0,United Kingdom,54.0,358.61,43.0
14691.0,United Kingdom,71.0,2114.33,30.0
14692.0,United Kingdom,69.0,582.05,136.0
14693.0,United Kingdom,8.0,172.9,264.0
14696.0,United Kingdom,133.0,2070.97,3.0
14697.0,United Kingdom,22.0,188.60999999999999,217.0
14698.0,United Kingdom,210.0,1250.76,1.0
14699.0,United Kingdom,8.0,109.13000000000001,213.0
14700.0,United Kingdom,115.0,2235.3,31.0
14701.0,United Kingdom,350.0,2486.2200000000003,10.0
14702.0,United Kingdom,348.0,3250.64,0.0
14703.0,United Kingdom,22.0,318.17,14.0
14704.0,United Kingdom,415.0,1546.91,10.0
14705.0,United Kingdom,1.0,179.0,198.0
14708.0,United Kingdom,29.0,1096.67,2.0
14710.0,United Kingdom,139.0,606.13,13.0
14711.0,United Kingdom,359.0,2838.2,9.0
14712.0,United Kingdom,25.0,917.07,28.0
14713.0,United Kingdom,341.0,2664.2599999999998,8.0
14714.0,United Kingdom,10.0,160.19,23.0
14715.0,United Kingdom,71.0,867.38,24.0
14716.0,United Kingdom,55.0,329.68,42.0
14719.0,United Kingdom,238.0,1592.18,1.0
14720.0,United Kingdom,37.0,663.81,5.0
14722.0,United Kingdom,29.0,187.92000000000002,146.0
14723.0,United Kingdom,278.0,1158.3,9.0
14725.0,United Kingdom,52.0,718.08,24.0
14727.0,United Kingdom,10.0,268.58,273.0
14729.0,United Kingdom,71.0,313.49,373.0
14730.0,United Kingdom,501.0,2005.06,0.0
14731.0,United Kingdom,45.0,380.02,46.0
14732.0,United Kingdom,149.0,2686.34,7.0
14737.0,United Kingdom,17.0,1164.55,3.0
14738.0,United Kingdom,56.0,1289.94,38.0
14739.0,United Kingdom,61.0,3899.1,1.0
14740.0,United Kingdom,93.0,1423.21,190.0
14741.0,United Kingdom,59.0,1400.34,11.0
14744.0,United Kingdom,28.0,1088.53,15.0
14745.0,United Kingdom,70.0,1167.16,112.0
14747.0,United Kingdom,19.0,294.3,247.0
14748.0,United Kingdom,92.0,1311.79,28.0
14752.0,United Kingdom,5.0,389.64,43.0
14753.0,United Kingdom,30.0,563.15,86.0
14754.0,United Kingdom,41.0,638.05,44.0
14756.0,United Kingdom,38.0,738.96,14.0
14757.0,United Kingdom,19.0,420.5,74.0
14758.0,United Kingdom,71.0,1484.06,144.0
14759.0,United Kingdom,102.0,1625.97,4.0
14760.0,United Kingdom,7.0,53.8,293.0
14761.0,United Kingdom,11.0,255.9,58.0
14762.0,United Kingdom,21.0,300.52,263.0
14764.0,United Kingdom,7.0,250.55,43.0
14765.0,United Kingdom,39.0,254.11,28.0
14766.0,United Kingdom,137.0,2423.07,7.0
14768.0,United Kingdom,6.0,139.5,16.0
14770.0,United Kingdom,52.0,876.42,231.0
14772.0,United Kingdom,9.0,139.26,111.0
14775.0,United Kingdom,60.0,1011.9,57.0
14776.0,United Kingdom,134.0,2195.58,50.0
14777.0,United Kingdom,3.0,-17.45,3.0
14778.0,United Kingdom,35.0,730.86,126.0
14779.0,United Kingdom,41.0,386.15,280.0
14780.0,United Kingdom,27.0,447.68,54.0
14782.0,United Kingdom,6.0,200.10000000000002,319.0
14784.0,United Kingdom,15.0,289.99,25.0
14785.0,United Kingdom,3.0,77.4,9.0
14788.0,United Kingdom,30.0,679.4399999999999,6.0
14789.0,United Kingdom,6.0,197.64,28.0
14790.0,United Kingdom,46.0,745.06,16.0
14792.0,United Kingdom,4.0,0.0,63.0
14793.0,United Kingdom,15.0,214.14,3.0
14794.0,United Kingdom,82.0,1272.11,2.0
14795.0,United Kingdom,6.0,131.45000000000002,165.0
14798.0,United Kingdom,12.0,173.74,52.0
14799.0,United Kingdom,13.0,157.7,50.0
14800.0,United Kingdom,392.0,4236.34,47.0
14801.0,United Kingdom,59.0,193.14,60.0
14803.0,United Kingdom,44.0,845.55,161.0
14804.0,United Kingdom,12.0,353.27,8.0
14805.0,United Kingdom,47.0,554.65,14.0
14806.0,United Kingdom,11.0,193.39000000000001,74.0
14808.0,United Kingdom,256.0,2175.37,39.0
14810.0,United Kingdom,255.0,2087.88,40.0
14813.0,United Kingdom,30.0,155.43,369.0
14815.0,United Kingdom,53.0,778.5,36.0
14816.0,United Kingdom,4.0,271.85,196.0
14817.0,United Kingdom,63.0,1110.34,199.0
14818.0,United Kingdom,48.0,657.8,73.0
14819.0,United Kingdom,13.0,272.07,63.0
14820.0,United Kingdom,29.0,507.29,20.0
14821.0,United Kingdom,2.0,48.800000000000004,366.0
14823.0,United Kingdom,70.0,321.43,179.0
14824.0,United Kingdom,29.0,1127.71,9.0
14825.0,United Kingdom,121.0,2226.91,3.0
14828.0,United Kingdom,17.0,2139.76,196.0
14829.0,United Kingdom,45.0,644.65,28.0
14830.0,United Kingdom,40.0,197.13,52.0
14834.0,United Kingdom,70.0,1698.35,17.0
14836.0,United Kingdom,6.0,102.44999999999999,9.0
14837.0,United Kingdom,110.0,1641.2,89.0
14840.0,United Kingdom,4.0,62.85,267.0
14841.0,United Kingdom,138.0,3295.76,52.0
14842.0,United Kingdom,158.0,2456.8,34.0
14844.0,United Kingdom,130.0,3189.81,63.0
14847.0,United Kingdom,13.0,309.4,148.0
14850.0,United Kingdom,22.0,278.15,311.0
14851.0,United Kingdom,28.0,511.35,22.0
14852.0,United Kingdom,143.0,2836.69,57.0
14853.0,United Kingdom,10.0,463.05,8.0
14854.0,United Kingdom,131.0,2749.89,77.0
14855.0,United Kingdom,20.0,645.65,118.0
14856.0,United Kingdom,66.0,1311.3799999999999,35.0
14857.0,United Kingdom,61.0,1165.65,59.0
14859.0,United Kingdom,59.0,1352.04,12.0
14860.0,United Kingdom,12.0,168.62,8.0
14861.0,United Kingdom,6.0,125.79,51.0
14862.0,United Kingdom,48.0,841.1999999999999,25.0
14863.0,United Kingdom,11.0,266.76,28.0
14865.0,United Kingdom,4.0,52.2,6.0
14867.0,United Kingdom,37.0,701.33,185.0
